南充站,31.0419773,106.7141533
南丹站,24.9789515,107.5543767
南大庙站,31.66689535,117.7539321
讷河站,48.4683348,135.0563047
内江站,29.771095,104.861855
南平站,23.7825002,121.4581262
南通站,32.0543217,121.0428197
南阳站,42.9528851,129.8581221
平顶山站,33.70877535,113.2421504
盘锦站,41.1958898,122.0572532
平凉站,35.5511726,106.7034957
平凉南站,35.173114,105.828683
平泉站,40.9832992,119.0039158
坪石站,22.06973,112.34165
萍乡站,27.6502901,113.8359578
凭祥站,27.6502901,113.8359578
攀枝花站,26.547043,101.849631
蕲春站,30.24494105,115.441482
青岛站,36.0636074,120.309886
清河城站,30.2449198,120.1812284
曲靖站,24.9465923,121.3728524
黔江站,28.3685406,115.9335944
前进镇站,26.5703919,101.7206665
齐齐哈尔站,47.3373253,123.9883632
七台河站,22.4511093,114.1606176
沁县站,34.2795641,108.9576984
泉州东站,35.8171322,127.1437915
泉州站,35.8171322,127.1437915
衢州站,27.8059932,119.26577
融安站,48.8238095,127.8106655
汝箕沟站,39.0640277,106.111813
瑞金站,39.1177066,117.2436002
双城堡站,41.6958049,44.8004212
韶关东站,24.79713555,113.5993063
山海关站,22.2945623,120.8857785
绥化站,47.1949872,128.3564018
三间房站,47.0963913,123.8358791
苏家屯站,41.6602329,123.349335
舒兰站,44.4057581,126.9484524
三明站,26.2525904,117.7340841
神木站,36.3717284,139.7314038
三门峡站,34.7535919,111.201184
商南站,39.495499,113.036703
遂宁站,30.6891,105.414
四平站,43.1654969,124.3668595
商丘站,34.445082,115.651325
上饶站,28.49416345,118.0034694
韶山站,34.319003,139.2164621
宿松站,36.6969708,119.0932639
汕头站,23.34307485,116.6764211
邵武站,27.3136235,117.4921107
涉县站,34.2795641,108.9576984
三亚站,36.90989085,126.9584214
三  亚站,18.2987132,109.488653
邵阳站,26.32963135,110.3323713
十堰站,39.2499818,125.7033769
双鸭山站,46.8463705,131.9402459
松原站,45.1073967,124.8104316
苏州站,33.6399395,116.9893114
深圳站,22.53448735,114.1121107
宿州站,33.6399395,116.9893114
随州站,31.7234944,113.4112001
朔州站,39.377354,113.27792
深圳西站,22.53092365,113.9025318
塔尔气站,47.9841667,121.1899579
潼关站,48.8238095,127.8106655
塘沽站,33.489,90.361425
塔河站,52.3318735,124.6906503
通化站,41.7926406,125.8610648
泰来站,49.4795493,1.226695
吐鲁番站,42.8634589,90.2054333
通辽站,43.718274,122.2859214
铁岭站,24.1674372,106.5950201
图们站,34.2791837,108.9049043
铜仁站,27.9847,108.916
唐山北站,39.7027537,118.1335444
泰山站,25.0532646,121.4395522
唐山站,39.7027537,118.1335444
天水站,34.5673843,105.8950007
通远堡站,40.785675,123.921438
太阳升站,40.3741518,128.2810208
泰州站,28.6890521,121.2858647
桐梓站,48.8238095,127.8106655
通州西站,32.095899,121.068606
五常站,30.530877,114.3125172
武昌站,30.530877,114.3125172
瓦房店站,39.4890399,121.5492671
威海站,37.42426695,122.1429251
芜湖站,22.378341,113.9619695
武隆站,45.2734395,130.6164619
乌兰浩特站,46.06903565,122.0569829
渭南站,34.485317,109.4878353
威舍站,23.5457974,120.4126604
武威站,37.9036056,102.622285
武威南站,37.8149799,102.7354632
无锡站,31.5894047,120.3013944
乌西站,43.8682642,87.4180826
武夷山站,27.7329265,118.0253555
万源站,32.0863787,108.0374467
万州站,55.600857,38.1221904
梧州站,27.8059932,119.26577
温州站,27.9834543,120.6810517
温州南站,27.96927975,120.5811347
西昌站,27.8802123,102.2228504
许昌站,34.1919636,114.1275347
香坊站,45.719658,126.672845
轩岗站,22.2776893,114.1732921
兴国站,40.0689102,116.5492814
宣汉站,31.5446908,107.6540938
新会站,48.8238095,127.8106655
新晃站,27.3832952,109.1215324
兴隆县站,41.5334829,129.6474011
厦门北站,24.640035,118.0683571
厦门站,34.8249272,113.6757687
厦门高崎站,24.5493979,118.1083566
小市站,39.377354,113.27792
秀山站,24.9947848,121.5201467
向塘站,28.4462551,115.9566076
宣威站,26.0136,104.25
新乡站,35.1063966,102.8655914
信阳站,32.1312599,114.076504
咸阳站,34.3453296,108.7301987
襄阳站,25.287778,118.453056
熊岳城站,22.6655949,120.3036412
新沂站,43.865053,125.2599704
兴义站,43.865053,125.2599704
新余站,35.10384,129.036368
徐州站,34.2670929,117.1994059
延安站,32.946079,117.3761765
宜宾站,29.028621,104.3859318
亚布力南站,44.7907628,128.4814835
宜昌东站,30.6605902,111.364979
永川站,35.9621052,128.9384948
盐城站,30.2449198,120.1812284
宜昌站,30.47026125,111.1377458
运城站,35.02690795,110.985043
伊春站,27.79091605,114.4315979
榆次站,37.6960775,112.7250476
杨村站,20.79931,110.26154
伊尔施站,24.466179,118.0895
燕岗站,23.0783645,113.2661901
永济站,24.9532116,121.3418464
延吉站,36.6969934,119.0932496
营口站,40.6747155,122.2357736
牙克石站,47.9841667,121.1899579
阎良站,34.6696546,109.2237107
玉林站,37.45571,127.00975
榆林站,37.45571,127.00975
伊宁站,23.5455,110.163
玉屏站,30.12575535,118.1677461
原平站,40.8760972,129.2121805
延庆站,40.4345045,115.9783851
阳泉曲站,37.637,113.477
玉泉站,39.5851671,126.327775
阳泉站,37.637,113.477
营山站,31.067031,106.564651
玉山站,48.505772,32.2629074
燕山站,48.505772,32.2629074
榆树站,39.38209825,75.99158963
鹰潭站,28.2448303,117.0631147
烟台站,37.5474908,121.3775918
玉田县站,39.88136,117.72881
义乌站,29.380758,120.0386559
阳新站,31.8929718,117.5870681
义县站,34.2795641,108.9576984
益阳站,28.4142324,117.4396769
岳阳站,29.3800274,113.1140988
永州站,26.4577221,111.5654271
扬州站,27.8059932,119.26577
淄博站,36.78882055,118.0511087
镇城底站,37.9496595,112.0577784
自贡站,29.35872465,104.7884981
珠海站,29.33916475,121.4153532
珠海北站,29.09944385,121.6403846
湛江站,21.2021916,110.4045975
镇江站,32.1539268,119.4173027
张家界站,29.1068858,110.4816163
张家口站,40.8121479,114.8824693
张家口南站,40.75064275,114.8768006
周口站,33.5794861,114.6596257
扎兰屯站,47.4842748,122.3841186
驻马店站,32.9793539,114.0368927
肇庆站,23.3202,111.469
周水子站,38.9279719,121.5641971
昭通站,28.25255625,104.1718358
中卫站,23.5275548,119.5821572
资阳站,30.3593406,104.5127304
遵义西站,28.3869248,106.8597778
枣庄站,34.78188695,117.3002796
资中站,29.771095,104.861855
株洲站,27.8389224,113.1507804
枣庄西站,34.7940622,117.2486726
阿城站,30.2449198,120.1812284
安达站,35.6633286,117.9754378
安德站,30.87653435,103.8100523
安定站,23.3837645,120.668343
安多站,32.3984857,91.6168946
安广站,24.8372,105.251
敖汉站,-11.8775768,17.5691241
艾河站,31.7199613,117.1379372
安化站,48.8238095,127.8106655
鳌江站,27.629262,120.5408153
安家站,48.8238095,127.8106655
阿金站,24.5149161,110.8090805
安靖站,30.7400032,104.0342595
安龙站,48.8238095,127.8106655
安陆站,25.0030236,121.5143999
阿南庄站,24.59828035,120.9979794
安庆西站,38.4635189,125.9378332
安塘站,28.7403432,115.4945509
安溪站,47.5105828,19.0572624
